zipcode,median_income
ZCTA5 58015,71250
ZCTA5 58016,105114
ZCTA5 58017,38214
ZCTA5 58018,103750
ZCTA5 58021,66146
ZCTA5 58027,59926
ZCTA5 58029,45625
ZCTA5 58030,57083
ZCTA5 58031,66029
ZCTA5 58032,55729
ZCTA5 58033,77574
ZCTA5 58035,51667
ZCTA5 58036,69000
ZCTA5 58038,77500
ZCTA5 58040,63864
ZCTA5 58041,61417
ZCTA5 58042,102898
ZCTA5 58043,41250
ZCTA5 58045,58056
ZCTA5 58046,52639
ZCTA5 58047,106250
ZCTA5 58048,63571
ZCTA5 58049,69375
ZCTA5 58051,84750
ZCTA5 58052,59375
ZCTA5 58053,50217
ZCTA5 58054,55819
ZCTA5 58056,79107
ZCTA5 58057,44375
ZCTA5 58058,53750
ZCTA5 58059,81087
ZCTA5 58060,57731
ZCTA5 58061,82731
ZCTA5 58062,54688
ZCTA5 58063,42417
ZCTA5 58064,63125
ZCTA5 58065,40500
ZCTA5 58067,58750
ZCTA5 58068,56500
ZCTA5 58069,61250
ZCTA5 58071,55114
ZCTA5 58072,56269
ZCTA5 58075,51837
ZCTA5 58076,0
ZCTA5 58077,73068
ZCTA5 58078,72156
ZCTA5 58079,101528
ZCTA5 58081,66932
ZCTA5 58102,43777
ZCTA5 58103,42067
ZCTA5 58104,68619
ZCTA5 58105,0
ZCTA5 58201,51972
ZCTA5 58202,0
ZCTA5 58203,41580
ZCTA5 58204,44637
ZCTA5 58205,0
ZCTA5 58210,46563
ZCTA5 58212,45833
ZCTA5 58214,50208
ZCTA5 58216,49750
ZCTA5 58218,80380
ZCTA5 58219,63125
ZCTA5 58220,56133
ZCTA5 58222,57500
ZCTA5 58223,63125
ZCTA5 58224,73438
ZCTA5 58225,63417
ZCTA5 58227,65714
ZCTA5 58228,60833
ZCTA5 58229,70625
ZCTA5 58230,53819
ZCTA5 58231,62667
ZCTA5 58233,61875
ZCTA5 58235,63250
ZCTA5 58237,47344
ZCTA5 58238,70000
ZCTA5 58239,128365
ZCTA5 58240,49677
ZCTA5 58241,62891
ZCTA5 58243,51750
ZCTA5 58244,64464
ZCTA5 58249,65365
ZCTA5 58250,63125
ZCTA5 58251,50542
ZCTA5 58254,50350
ZCTA5 58256,77917
ZCTA5 58257,51797
ZCTA5 58258,66667
ZCTA5 58259,51000
ZCTA5 58260,78750
ZCTA5 58261,62404
ZCTA5 58262,61250
ZCTA5 58265,56250
ZCTA5 58266,54375
ZCTA5 58267,50750
ZCTA5 58269,40694
ZCTA5 58270,45357
ZCTA5 58271,74722
ZCTA5 58272,55208
ZCTA5 58273,47500
ZCTA5 58274,80625
ZCTA5 58275,71042
ZCTA5 58276,62857
ZCTA5 58277,45500
ZCTA5 58278,87396
ZCTA5 58281,98375
ZCTA5 58282,38250
ZCTA5 58301,48998
ZCTA5 58311,52222
ZCTA5 58316,33698
ZCTA5 58317,62321
ZCTA5 58318,54275
ZCTA5 58321,44643
ZCTA5 58323,0
ZCTA5 58324,51184
ZCTA5 58325,0
ZCTA5 58327,86154
ZCTA5 58329,29569
ZCTA5 58330,45000
ZCTA5 58331,36875
ZCTA5 58332,53750
ZCTA5 58335,24211
ZCTA5 58338,86875
ZCTA5 58339,0
ZCTA5 58341,43750
ZCTA5 58343,68750
ZCTA5 58344,60417
ZCTA5 58345,49063
ZCTA5 58346,52188
ZCTA5 58348,54375
ZCTA5 58351,55313
ZCTA5 58352,59375
ZCTA5 58353,81875
ZCTA5 58355,84659
ZCTA5 58356,55125
ZCTA5 58357,41786
ZCTA5 58361,61250
ZCTA5 58362,0
ZCTA5 58363,86346
ZCTA5 58365,59167
ZCTA5 58366,53750
ZCTA5 58367,45000
ZCTA5 58368,41250
ZCTA5 58369,41761
ZCTA5 58370,36442
ZCTA5 58372,78750
ZCTA5 58374,41250
ZCTA5 58377,64375
ZCTA5 58379,40865
ZCTA5 58380,41726
ZCTA5 58381,61250
ZCTA5 58382,61083
ZCTA5 58384,38864
ZCTA5 58385,46667
ZCTA5 58386,63542
ZCTA5 58401,52400
ZCTA5 58402,0
ZCTA5 58405,0
ZCTA5 58413,43824
ZCTA5 58415,75417
ZCTA5 58416,46563
ZCTA5 58418,54750
ZCTA5 58420,93500
ZCTA5 58421,55547
ZCTA5 58422,80000
ZCTA5 58423,41667
ZCTA5 58424,64063
ZCTA5 58425,51875
ZCTA5 58426,88750
ZCTA5 58428,56827
ZCTA5 58429,35781
ZCTA5 58430,68056
ZCTA5 58431,58750
ZCTA5 58433,61167
ZCTA5 58436,45957
ZCTA5 58438,62361
ZCTA5 58439,75956
ZCTA5 58440,56750
ZCTA5 58441,66818
ZCTA5 58442,45066
ZCTA5 58443,49375
ZCTA5 58444,50536
ZCTA5 58445,61500
ZCTA5 58448,40000
ZCTA5 58451,64375
ZCTA5 58452,0
ZCTA5 58454,42917
ZCTA5 58455,60000
ZCTA5 58456,57500
ZCTA5 58458,55809
ZCTA5 58460,45972
ZCTA5 58461,49063
ZCTA5 58463,36786
ZCTA5 58464,39500
ZCTA5 58466,57083
ZCTA5 58467,55481
ZCTA5 58472,58250
ZCTA5 58474,60150
ZCTA5 58475,0
ZCTA5 58476,52300
ZCTA5 58477,43281
ZCTA5 58478,46250
ZCTA5 58479,0
ZCTA5 58480,79583
ZCTA5 58481,55268
ZCTA5 58482,51346
ZCTA5 58483,57969
ZCTA5 58484,0
ZCTA5 58486,64583
ZCTA5 58487,61797
ZCTA5 58488,62386
ZCTA5 58490,63333
ZCTA5 58492,57750
ZCTA5 58494,45000
ZCTA5 58495,45938
ZCTA5 58496,82583
ZCTA5 58497,63681
ZCTA5 58501,59071
ZCTA5 58503,79165
ZCTA5 58504,65025
ZCTA5 58505,0
ZCTA5 58520,40972
ZCTA5 58521,86786
ZCTA5 58523,74167
ZCTA5 58524,28750
ZCTA5 58528,30417
ZCTA5 58529,44643
ZCTA5 58530,65122
ZCTA5 58531,68594
ZCTA5 58532,63125
ZCTA5 58533,39000
ZCTA5 58535,61875
ZCTA5 58538,40833
ZCTA5 58540,57679
ZCTA5 58541,71250
ZCTA5 58542,55000
ZCTA5 58544,53906
ZCTA5 58545,76351
ZCTA5 58549,49167
ZCTA5 58552,42679
ZCTA5 58554,65291
ZCTA5 58558,74375
ZCTA5 58559,73750
ZCTA5 58560,50000
ZCTA5 58561,57135
ZCTA5 58562,69167
ZCTA5 58563,62171
ZCTA5 58564,0
ZCTA5 58565,44750
ZCTA5 58566,67361
ZCTA5 58568,43333
ZCTA5 58569,77750
ZCTA5 58570,66389
ZCTA5 58571,69643
ZCTA5 58572,54375
ZCTA5 58573,45500
ZCTA5 58575,51875
ZCTA5 58576,62500
ZCTA5 58577,74359
ZCTA5 58579,71827
ZCTA5 58580,54453
ZCTA5 58581,49063
ZCTA5 58601,80273
ZCTA5 58620,70833
ZCTA5 58621,34970
ZCTA5 58622,68125
ZCTA5 58623,62465
ZCTA5 58625,50313
ZCTA5 58626,70625
ZCTA5 58627,54063
ZCTA5 58630,50714
ZCTA5 58631,55000
ZCTA5 58632,34861
ZCTA5 58634,78750
ZCTA5 58636,61471
ZCTA5 58638,58333
ZCTA5 58639,55074
ZCTA5 58640,65885
ZCTA5 58641,39583
ZCTA5 58642,83309
ZCTA5 58643,31042
ZCTA5 58645,69688
ZCTA5 58646,48468
ZCTA5 58647,63235
ZCTA5 58649,45819
ZCTA5 58650,60208
ZCTA5 58651,70625
ZCTA5 58652,77344
ZCTA5 58653,71250
ZCTA5 58654,67125
ZCTA5 58655,75536
ZCTA5 58656,56786
ZCTA5 58701,63247
ZCTA5 58702,0
ZCTA5 58703,65923
ZCTA5 58704,43210
ZCTA5 58705,0
ZCTA5 58707,0
ZCTA5 58710,61250
ZCTA5 58711,53750
ZCTA5 58712,27063
ZCTA5 58713,73500
ZCTA5 58716,42500
ZCTA5 58718,67500
ZCTA5 58721,68929
ZCTA5 58722,93824
ZCTA5 58723,38542
ZCTA5 58725,54250
ZCTA5 58727,68750
ZCTA5 58730,60893
ZCTA5 58731,67500
ZCTA5 58733,81042
ZCTA5 58734,76667
ZCTA5 58735,76250
ZCTA5 58736,51250
ZCTA5 58737,46250
ZCTA5 58740,74091
ZCTA5 58741,58393
ZCTA5 58744,73750
ZCTA5 58746,61786
ZCTA5 58748,88750
ZCTA5 58750,75179
ZCTA5 58752,83750
ZCTA5 58755,68750
ZCTA5 58756,55625
ZCTA5 58757,43125
ZCTA5 58758,67708
ZCTA5 58759,58500
ZCTA5 58760,44286
ZCTA5 58761,65655
ZCTA5 58762,79821
ZCTA5 58763,60185
ZCTA5 58765,70463
ZCTA5 58768,88333
ZCTA5 58769,46667
ZCTA5 58770,65694
ZCTA5 58771,76250
ZCTA5 58772,64688
ZCTA5 58773,67143
ZCTA5 58775,50515
ZCTA5 58776,0
ZCTA5 58778,62250
ZCTA5 58779,50272
ZCTA5 58781,74500
ZCTA5 58782,56607
ZCTA5 58783,55337
ZCTA5 58784,68145
ZCTA5 58785,84500
ZCTA5 58787,62500
ZCTA5 58788,69625
ZCTA5 58789,60682
ZCTA5 58790,56576
ZCTA5 58792,0
ZCTA5 58793,45750
ZCTA5 58794,42143
ZCTA5 58795,68750
ZCTA5 58801,91681
ZCTA5 58830,81250
ZCTA5 58831,83700
ZCTA5 58833,0
ZCTA5 58835,130625
ZCTA5 58838,81250
ZCTA5 58843,0
ZCTA5 58844,54091
ZCTA5 58845,44135
ZCTA5 58847,96964
ZCTA5 58849,75000
ZCTA5 58852,69063
ZCTA5 58853,37250
ZCTA5 58854,82016
ZCTA5 58856,91042
ZCTA5 59001,53594
ZCTA5 59002,45313
ZCTA5 59003,38542
ZCTA5 59006,49023
ZCTA5 59007,56429
ZCTA5 59008,46944
ZCTA5 59010,52679
ZCTA5 59011,49188
ZCTA5 59012,45795
ZCTA5 59013,101346
ZCTA5 59014,59688
ZCTA5 59015,58542
ZCTA5 59016,50114
ZCTA5 59018,37500
ZCTA5 59019,56549
ZCTA5 59020,38750
ZCTA5 59022,37955
ZCTA5 59024,48295
ZCTA5 59025,76000
ZCTA5 59026,52188
ZCTA5 59027,39500
ZCTA5 59028,52396
ZCTA5 59029,55417
ZCTA5 59030,51034
ZCTA5 59031,0
ZCTA5 59032,30625
ZCTA5 59033,68125
ZCTA5 59034,45991
ZCTA5 59035,0
ZCTA5 59036,35927
ZCTA5 59037,66625
ZCTA5 59038,41923
ZCTA5 59039,31071
ZCTA5 59041,49704
ZCTA5 59043,31875
ZCTA5 59044,56497
ZCTA5 59046,41250
ZCTA5 59047,42510
ZCTA5 59050,40486
ZCTA5 59052,64875
ZCTA5 59053,46118
ZCTA5 59054,25000
ZCTA5 59055,50417
ZCTA5 59057,49583
ZCTA5 59058,58958
ZCTA5 59059,45000
ZCTA5 59061,59000
ZCTA5 59062,0
ZCTA5 59063,68203
ZCTA5 59064,0
ZCTA5 59065,43958
ZCTA5 59066,37273
ZCTA5 59067,58750
ZCTA5 59068,46094
ZCTA5 59069,50417
ZCTA5 59070,60938
ZCTA5 59071,125313
ZCTA5 59072,40913
ZCTA5 59074,47292
ZCTA5 59075,0
ZCTA5 59076,46250
ZCTA5 59077,86250
ZCTA5 59078,34432
ZCTA5 59079,65645
ZCTA5 59081,0
ZCTA5 59082,0
ZCTA5 59085,36094
ZCTA5 59086,47188
ZCTA5 59087,38125
ZCTA5 59088,50524
ZCTA5 59089,39688
ZCTA5 59101,45976
ZCTA5 59102,52639
ZCTA5 59105,62590
ZCTA5 59106,80433
ZCTA5 59201,37885
ZCTA5 59211,54333
ZCTA5 59212,52417
ZCTA5 59213,28929
ZCTA5 59214,45385
ZCTA5 59215,41328
ZCTA5 59217,86339
ZCTA5 59218,67188
ZCTA5 59219,52143
ZCTA5 59221,56164
ZCTA5 59222,51726
ZCTA5 59223,75625
ZCTA5 59225,29868
ZCTA5 59226,43889
ZCTA5 59230,55434
ZCTA5 59231,36607
ZCTA5 59240,44000
ZCTA5 59241,39167
ZCTA5 59242,126250
ZCTA5 59243,56875
ZCTA5 59244,58125
ZCTA5 59247,55938
ZCTA5 59248,47750
ZCTA5 59250,36250
ZCTA5 59252,0
ZCTA5 59253,50288
ZCTA5 59254,48125
ZCTA5 59255,23322
ZCTA5 59256,0
ZCTA5 59257,0
ZCTA5 59258,32000
ZCTA5 59259,52083
ZCTA5 59260,75313
ZCTA5 59261,50000
ZCTA5 59262,65208
ZCTA5 59263,50515
ZCTA5 59270,67056
ZCTA5 59274,38958
ZCTA5 59275,45938
ZCTA5 59276,0
ZCTA5 59301,50221
ZCTA5 59311,45000
ZCTA5 59312,0
ZCTA5 59313,52222
ZCTA5 59314,65625
ZCTA5 59315,53125
ZCTA5 59317,51071
ZCTA5 59318,39821
ZCTA5 59322,29167
ZCTA5 59323,87688
ZCTA5 59324,45795
ZCTA5 59326,34028
ZCTA5 59327,54643
ZCTA5 59330,58062
ZCTA5 59332,61250
ZCTA5 59333,53333
ZCTA5 59336,61250
ZCTA5 59337,38958
ZCTA5 59338,40625
ZCTA5 59339,51563
ZCTA5 59343,45938
ZCTA5 59344,43500
ZCTA5 59347,40536
ZCTA5 59349,46413
ZCTA5 59351,39375
ZCTA5 59353,40833
ZCTA5 59354,65417
ZCTA5 59401,35939
ZCTA5 59404,58656
ZCTA5 59405,41807
ZCTA5 59410,49107
ZCTA5 59411,18813
ZCTA5 59412,49861
ZCTA5 59414,28179
ZCTA5 59416,63103
ZCTA5 59417,23415
ZCTA5 59418,0
ZCTA5 59419,51250
ZCTA5 59420,89000
ZCTA5 59421,43393
ZCTA5 59422,42599
ZCTA5 59424,53750
ZCTA5 59425,41774
ZCTA5 59427,40532
ZCTA5 59430,51250
ZCTA5 59432,39167
ZCTA5 59433,49063
ZCTA5 59434,39375
ZCTA5 59436,57292
ZCTA5 59440,0
ZCTA5 59441,21875
ZCTA5 59442,39494
ZCTA5 59443,40000
ZCTA5 59444,30625
ZCTA5 59446,39464
ZCTA5 59447,36458
ZCTA5 59448,27188
ZCTA5 59450,57321
ZCTA5 59451,65299
ZCTA5 59452,48125
ZCTA5 59453,42083
ZCTA5 59454,32500
ZCTA5 59456,0
ZCTA5 59457,41526
ZCTA5 59460,24375
ZCTA5 59461,0
ZCTA5 59462,54063
ZCTA5 59463,50750
ZCTA5 59464,50000
ZCTA5 59465,23750
ZCTA5 59466,38929
ZCTA5 59467,35469
ZCTA5 59468,61875
ZCTA5 59469,45313
ZCTA5 59471,47212
ZCTA5 59472,46875
ZCTA5 59474,46689
ZCTA5 59477,44141
ZCTA5 59479,46042
ZCTA5 59480,57813
ZCTA5 59482,55938
ZCTA5 59483,70588
ZCTA5 59484,82679
ZCTA5 59485,73125
ZCTA5 59486,42344
ZCTA5 59487,51042
ZCTA5 59489,46563
ZCTA5 59501,43613
ZCTA5 59520,43393
ZCTA5 59521,32011
ZCTA5 59522,43958
ZCTA5 59523,42564
ZCTA5 59524,36406
ZCTA5 59525,34375
ZCTA5 59526,31886
ZCTA5 59527,30268
ZCTA5 59528,43125
ZCTA5 59529,39261
ZCTA5 59530,31591
ZCTA5 59531,48214
ZCTA5 59532,38000
ZCTA5 59535,27083
ZCTA5 59537,45417
ZCTA5 59538,34904
ZCTA5 59540,53750
ZCTA5 59542,32917
ZCTA5 59544,38917
ZCTA5 59545,35938
ZCTA5 59546,23839
ZCTA5 59547,58750
ZCTA5 59601,52566
ZCTA5 59602,68074
ZCTA5 59631,44375
ZCTA5 59632,41341
ZCTA5 59633,69531
ZCTA5 59634,89932
ZCTA5 59635,59130
ZCTA5 59636,0
ZCTA5 59638,85074
ZCTA5 59639,34750
ZCTA5 59640,54167
ZCTA5 59642,35000
ZCTA5 59643,41509
ZCTA5 59644,50508
ZCTA5 59645,37200
ZCTA5 59647,41612
ZCTA5 59648,55078
ZCTA5 59701,38944
ZCTA5 59703,72188
ZCTA5 59710,50000
ZCTA5 59711,40184
ZCTA5 59713,38750
ZCTA5 59714,61934
ZCTA5 59715,51193
ZCTA5 59716,74297
ZCTA5 59718,58916
ZCTA5 59720,0
ZCTA5 59721,61528
ZCTA5 59722,42532
ZCTA5 59724,47500
ZCTA5 59725,36847
ZCTA5 59727,54531
ZCTA5 59728,57813
ZCTA5 59729,48750
ZCTA5 59730,55588
ZCTA5 59731,38000
ZCTA5 59732,0
ZCTA5 59733,36964
ZCTA5 59735,38958
ZCTA5 59736,46458
ZCTA5 59739,35000
ZCTA5 59740,28188
ZCTA5 59741,61197
ZCTA5 59743,40455
ZCTA5 59745,31875
ZCTA5 59746,54167
ZCTA5 59747,49000
ZCTA5 59748,44028
ZCTA5 59749,47125
ZCTA5 59750,46500
ZCTA5 59751,32708
ZCTA5 59752,55909
ZCTA5 59754,50179
ZCTA5 59755,38125
ZCTA5 59756,0
ZCTA5 59758,35878
ZCTA5 59759,48547
ZCTA5 59760,41250
ZCTA5 59761,46354
ZCTA5 59762,49167
ZCTA5 59801,36202
ZCTA5 59802,39858
ZCTA5 59803,64912
ZCTA5 59804,56278
ZCTA5 59808,57679
ZCTA5 59820,45880
ZCTA5 59821,44773
ZCTA5 59823,45208
ZCTA5 59824,48920
ZCTA5 59825,47500
ZCTA5 59826,42308
ZCTA5 59827,37083
ZCTA5 59828,42095
ZCTA5 59829,36071
ZCTA5 59830,0
ZCTA5 59831,25536
ZCTA5 59832,48092
ZCTA5 59833,57352
ZCTA5 59834,42617
ZCTA5 59837,52188
ZCTA5 59840,36568
ZCTA5 59841,37679
ZCTA5 59842,0
ZCTA5 59843,35673
ZCTA5 59844,42396
ZCTA5 59845,24932
ZCTA5 59846,59063
ZCTA5 59847,58192
ZCTA5 59848,46607
ZCTA5 59851,38000
ZCTA5 59853,35694
ZCTA5 59854,43750
ZCTA5 59855,22813
ZCTA5 59856,34265
ZCTA5 59858,44375
ZCTA5 59859,37682
ZCTA5 59860,38205
ZCTA5 59863,8681
ZCTA5 59864,39577
ZCTA5 59865,30533
ZCTA5 59866,33125
ZCTA5 59867,74688
ZCTA5 59868,43289
ZCTA5 59870,44881
ZCTA5 59871,44250
ZCTA5 59872,33000
ZCTA5 59873,32288
ZCTA5 59874,44612
ZCTA5 59875,35406
ZCTA5 59901,47292
ZCTA5 59910,41771
ZCTA5 59911,54531
ZCTA5 59912,46833
ZCTA5 59913,0
ZCTA5 59914,56250
ZCTA5 59915,30368
ZCTA5 59916,45556
ZCTA5 59917,30976
ZCTA5 59918,43045
ZCTA5 59919,0
ZCTA5 59920,52500
ZCTA5 59922,53355
ZCTA5 59923,36695
ZCTA5 59925,51078
ZCTA5 59926,24432
ZCTA5 59927,50417
ZCTA5 59928,49250
ZCTA5 59929,38750
ZCTA5 59930,41494
ZCTA5 59931,56375
ZCTA5 59932,56520
ZCTA5 59933,0
ZCTA5 59934,36250
ZCTA5 59935,35028
ZCTA5 59936,47330
ZCTA5 59937,52500
ZCTA5 60002,77107
ZCTA5 60004,82407
ZCTA5 60005,71489
ZCTA5 60007,71089
ZCTA5 60008,64100
ZCTA5 60010,130526
ZCTA5 60012,121472
ZCTA5 60013,97122
ZCTA5 60014,83271
ZCTA5 60015,137691
ZCTA5 60016,61316
ZCTA5 60018,56456
ZCTA5 60020,52163
ZCTA5 60021,96341
ZCTA5 60022,185698
ZCTA5 60025,87845
ZCTA5 60026,107870
ZCTA5 60029,168333
ZCTA5 60030,81454
ZCTA5 60031,86664
ZCTA5 60033,51963
ZCTA5 60034,54491
ZCTA5 60035,130262
ZCTA5 60040,54189
ZCTA5 60041,62236
ZCTA5 60042,72284
ZCTA5 60043,211023
ZCTA5 60044,102380
ZCTA5 60045,167073
ZCTA5 60046,83969
ZCTA5 60047,130005
ZCTA5 60048,123075
ZCTA5 60050,63573
ZCTA5 60051,76659
ZCTA5 60053,75797
ZCTA5 60056,69102
ZCTA5 60060,80625
ZCTA5 60061,96263
ZCTA5 60062,104242
ZCTA5 60064,34777
ZCTA5 60067,90649
ZCTA5 60068,92474
ZCTA5 60069,91739
ZCTA5 60070,63200
ZCTA5 60071,52429
ZCTA5 60072,92750
ZCTA5 60073,66485
ZCTA5 60074,66320
ZCTA5 60076,72257
ZCTA5 60077,57284
ZCTA5 60081,86207
ZCTA5 60083,90077
ZCTA5 60084,77747
ZCTA5 60085,41995
ZCTA5 60087,54333
ZCTA5 60088,57424
ZCTA5 60089,101479
ZCTA5 60090,60368
ZCTA5 60091,138322
ZCTA5 60093,170582
ZCTA5 60096,81068
ZCTA5 60097,60783
ZCTA5 60098,61989
ZCTA5 60099,51145
ZCTA5 60101,56741
ZCTA5 60102,98864
ZCTA5 60103,100883
ZCTA5 60104,51430
ZCTA5 60106,63073
ZCTA5 60107,76798
ZCTA5 60108,77106
ZCTA5 60109,75833
ZCTA5 60110,59011
ZCTA5 60111,0
ZCTA5 60112,65677
ZCTA5 60113,49167
ZCTA5 60115,39117
ZCTA5 60118,80882
ZCTA5 60119,96475
ZCTA5 60120,53390
ZCTA5 60123,56554
ZCTA5 60124,96266
ZCTA5 60126,100000
ZCTA5 60129,58750
ZCTA5 60130,51552
ZCTA5 60131,57385
ZCTA5 60133,70156
ZCTA5 60134,105095
ZCTA5 60135,57646
ZCTA5 60136,123399
ZCTA5 60137,97799
ZCTA5 60139,57893
ZCTA5 60140,78917
ZCTA5 60141,0
ZCTA5 60142,80136
ZCTA5 60143,84335
ZCTA5 60144,63750
ZCTA5 60145,72750
ZCTA5 60146,54805
ZCTA5 60148,74744
ZCTA5 60150,65357
ZCTA5 60151,72078
ZCTA5 60152,76080
ZCTA5 60153,44126
ZCTA5 60154,72039
ZCTA5 60155,50332
ZCTA5 60156,85778
ZCTA5 60157,98214
ZCTA5 60160,45614
ZCTA5 60162,51022
ZCTA5 60163,70217
ZCTA5 60164,60000
ZCTA5 60165,40717
ZCTA5 60169,71683
ZCTA5 60171,48670
ZCTA5 60172,79208
ZCTA5 60173,76318
ZCTA5 60174,82657
ZCTA5 60175,126281
ZCTA5 60176,52990
ZCTA5 60177,86741
ZCTA5 60178,70603
ZCTA5 60180,59722
ZCTA5 60181,70000
ZCTA5 60184,145192
ZCTA5 60185,74974
ZCTA5 60187,94050
ZCTA5 60188,76152
ZCTA5 60189,93222
ZCTA5 60190,100136
ZCTA5 60191,63017
ZCTA5 60192,120747
ZCTA5 60193,78629
ZCTA5 60194,69844
ZCTA5 60195,77829
ZCTA5 60201,70497
ZCTA5 60202,71747
ZCTA5 60203,108487
ZCTA5 60301,70040
ZCTA5 60302,79167
ZCTA5 60304,93903
ZCTA5 60305,103622
ZCTA5 60401,60987
ZCTA5 60402,59801
ZCTA5 60403,50200
ZCTA5 60404,93317
ZCTA5 60406,41056
ZCTA5 60407,59375
ZCTA5 60408,61269
ZCTA5 60409,40942
ZCTA5 60410,88039
ZCTA5 60411,40283
ZCTA5 60415,43229
ZCTA5 60416,62388
ZCTA5 60417,64769
ZCTA5 60419,44257
ZCTA5 60420,62266
ZCTA5 60421,73556
ZCTA5 60422,87027
ZCTA5 60423,97703
ZCTA5 60424,60179
ZCTA5 60425,54277
ZCTA5 60426,23303
ZCTA5 60428,34668
ZCTA5 60429,50628
ZCTA5 60430,71423
ZCTA5 60431,87284
ZCTA5 60432,37169
ZCTA5 60433,43742
ZCTA5 60435,52269
ZCTA5 60436,49781
ZCTA5 60437,39167
ZCTA5 60438,49881
ZCTA5 60439,92926
ZCTA5 60440,69680
ZCTA5 60441,73785
ZCTA5 60442,84458
ZCTA5 60443,72336
ZCTA5 60444,71705
ZCTA5 60445,58037
ZCTA5 60446,71042
ZCTA5 60447,73182
ZCTA5 60448,96654
ZCTA5 60449,76648
ZCTA5 60450,65062
ZCTA5 60451,101580
ZCTA5 60452,75018
ZCTA5 60453,58652
ZCTA5 60455,52568
ZCTA5 60456,42383
ZCTA5 60457,61708
ZCTA5 60458,48700
ZCTA5 60459,54862
ZCTA5 60460,59125
ZCTA5 60461,99583
ZCTA5 60462,82349
ZCTA5 60463,78472
ZCTA5 60464,75597
ZCTA5 60465,57744
ZCTA5 60466,44967
ZCTA5 60467,93915
ZCTA5 60468,78724
ZCTA5 60469,40461
ZCTA5 60470,65469
ZCTA5 60471,52512
ZCTA5 60472,30574
ZCTA5 60473,63149
ZCTA5 60474,63077
ZCTA5 60475,43661
ZCTA5 60476,52583
ZCTA5 60477,66107
ZCTA5 60478,56176
ZCTA5 60479,78750
ZCTA5 60480,77984
ZCTA5 60481,58430
ZCTA5 60482,53129
ZCTA5 60484,47248
ZCTA5 60487,96144
ZCTA5 60490,112111
ZCTA5 60491,90575
ZCTA5 60501,48014
ZCTA5 60502,105796
ZCTA5 60503,107447
ZCTA5 60504,74426
ZCTA5 60505,44808
ZCTA5 60506,57453
ZCTA5 60510,90641
ZCTA5 60511,80227
ZCTA5 60512,51463
ZCTA5 60513,75336
ZCTA5 60514,105566
ZCTA5 60515,84553
ZCTA5 60516,84666
ZCTA5 60517,76324
ZCTA5 60518,49474
ZCTA5 60519,0
ZCTA5 60520,61542
ZCTA5 60521,169674
ZCTA5 60523,99976
ZCTA5 60525,79145
ZCTA5 60526,84342
ZCTA5 60527,79322
ZCTA5 60530,51761
ZCTA5 60531,64450
ZCTA5 60532,74758
ZCTA5 60534,45825
ZCTA5 60536,70000
ZCTA5 60537,60625
ZCTA5 60538,72301
ZCTA5 60539,0
ZCTA5 60540,104074
ZCTA5 60541,73261
ZCTA5 60542,82023
ZCTA5 60543,95611
ZCTA5 60544,69353
ZCTA5 60545,60017
ZCTA5 60546,72481
ZCTA5 60548,65123
ZCTA5 60549,0
ZCTA5 60550,54750
ZCTA5 60551,60081
ZCTA5 60552,75962
ZCTA5 60553,61382
ZCTA5 60554,103422
ZCTA5 60555,80959
ZCTA5 60556,69132
ZCTA5 60557,0
ZCTA5 60558,147361
ZCTA5 60559,57971
ZCTA5 60560,90322
ZCTA5 60561,84951
ZCTA5 60563,81162
ZCTA5 60564,140144
ZCTA5 60565,120891
ZCTA5 60585,122816
ZCTA5 60586,90792
ZCTA5 60601,103735
ZCTA5 60602,85313
ZCTA5 60603,140500
ZCTA5 60604,150125
ZCTA5 60605,99725
ZCTA5 60606,119973
ZCTA5 60607,86476
ZCTA5 60608,37574
ZCTA5 60609,32721
ZCTA5 60610,77094
ZCTA5 60611,92545
ZCTA5 60612,37137
ZCTA5 60613,73810
ZCTA5 60614,94640
ZCTA5 60615,40587
ZCTA5 60616,42776
ZCTA5 60617,37254
ZCTA5 60618,62102
ZCTA5 60619,32024
ZCTA5 60620,32401
ZCTA5 60621,20150
ZCTA5 60622,79085
ZCTA5 60623,30048
ZCTA5 60624,22160
ZCTA5 60625,59601
ZCTA5 60626,36978
ZCTA5 60628,35654
ZCTA5 60629,41471
ZCTA5 60630,67469
ZCTA5 60631,79458
ZCTA5 60632,40829
ZCTA5 60633,50754
ZCTA5 60634,58184
ZCTA5 60636,27475
ZCTA5 60637,27091
ZCTA5 60638,64408
ZCTA5 60639,39913
ZCTA5 60640,47390
ZCTA5 60641,53158
ZCTA5 60642,82404
ZCTA5 60643,59686
ZCTA5 60644,26892
ZCTA5 60645,49132
ZCTA5 60646,79079
ZCTA5 60647,61028
ZCTA5 60649,26246
ZCTA5 60651,34397
ZCTA5 60652,64574
ZCTA5 60653,26176
ZCTA5 60654,93848
ZCTA5 60655,91102
ZCTA5 60656,58177
ZCTA5 60657,84319
ZCTA5 60659,51527
ZCTA5 60660,43794
ZCTA5 60661,101829
ZCTA5 60706,54513
ZCTA5 60707,55513
ZCTA5 60712,96222
ZCTA5 60714,54072
ZCTA5 60803,52191
ZCTA5 60804,42345
ZCTA5 60805,65554
ZCTA5 60827,30587
ZCTA5 60901,42391
ZCTA5 60910,49643
ZCTA5 60911,56806
ZCTA5 60912,38333
ZCTA5 60913,64830
ZCTA5 60914,65334
ZCTA5 60915,54855
